model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
DeepLearning_grid_1_AutoML_1_20250928_224437_model_133,0.8790468541189721,0.6940633516356366,0.5030610919197078,0.4888904686050838,0.4033815263783463,0.1627166558233245,27744,0.00065,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_215,0.8790189263938073,0.7001181082649507,0.5085425569064608,0.4826775990248176,0.4019814516311769,0.1615890874555082,38391,0.000644,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_79,0.8789903410580684,0.6990655737457554,0.5064642691922074,0.484675548327122,0.4008788098768091,0.1607038202082468,33337,0.000955,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_49,0.878968952580633,0.6981364312596007,0.5069736456793913,0.5,0.4033967129720528,0.1627289080366567,32941,0.000648,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_129,0.8789149065421061,0.6869903746427795,0.5805727909535052,0.5,0.4130934835012237,0.1706462261111758,33795,0.000978,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_164,0.8789092151205464,0.6901061085087123,0.5694342518488479,0.5,0.4127197222804732,0.1703375691592709,33220,0.000647,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_156,0.8788617906278711,0.6995465628210707,0.5299284304378375,0.476766507712453,0.4023841979857336,0.161913042788622,42889,0.000652,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_145,0.8788579220829509,0.6999459152529974,0.5090452189969652,0.4914591743547784,0.4009352372917408,0.1607490645021844,43166,0.000648,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_112,0.8788134530623495,0.6860008151760255,0.5516605334992276,0.5,0.4167165967530263,0.1736527220094243,29519,0.001527,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_206,0.8787637345394834,0.6996652354669186,0.510316917641987,0.4817295605070149,0.4033634774384332,0.1627020949312254,33046,0.000715,DeepLearning
DeepLearning_grid_1_AutoML_1_20250928_224437_model_24,0.8787225492749283,0.7028741511037376,0.5132153219617015,0.4708621730728008,0.3988394780316524,0.1590729292365609,38130,0.000646,DeepLearning
