model_id,aucpr,auc,logloss,mean_per_class_error,rmse,mse
DeepLearning_grid_2_AutoML_2_20250929_105731_model_74,0.9108093160324192,0.7346678000315179,0.4422067351684486,0.4695184763774985,0.3752232771083794,0.1407925076839517
DeepLearning_grid_2_AutoML_2_20250929_105731_model_7,0.9108026904346151,0.7352980255762245,0.4665182548245088,0.5,0.3850571174736525,0.1482689837171182
DeepLearning_grid_1_AutoML_2_20250929_105731_model_20,0.9108017183284608,0.7342951996446068,0.4609946677534006,0.5,0.3802195420801926,0.1445669001796713
DeepLearning_grid_3_AutoML_2_20250929_105731_model_85,0.910777123949262,0.7352714763878956,0.4589991556078611,0.4649852417339184,0.3836075867716854,0.1471547806287961
DeepLearning_grid_2_AutoML_2_20250929_105731_model_2,0.910774155411948,0.7351358214388116,0.4441780930417681,0.4795701652116203,0.3759318577985742,0.1413247617078874
DeepLearning_grid_3_AutoML_2_20250929_105731_model_4,0.9107297894347034,0.7349660439415668,0.4438930662552987,0.4887804772861858,0.3758367205985682,0.1412532405502862
DeepLearning_grid_1_AutoML_2_20250929_105731_model_34,0.91071144612796,0.7356879656517354,0.5687919618404276,0.5,0.3780426507678327,0.1429162457995695
DeepLearning_grid_1_AutoML_2_20250929_105731_model_1,0.910695251361714,0.7351175186811193,0.4435949992340318,0.4688966881262121,0.3755516522861271,0.1410390435348401
DeepLearning_grid_2_AutoML_2_20250929_105731_model_75,0.9106912904330128,0.7346069383751093,0.4441405591789264,0.4745844238670897,0.3762408171095695,0.1415571524592765
DeepLearning_grid_2_AutoML_2_20250929_105731_model_67,0.9106903671376176,0.7357084852193752,0.4472049831648569,0.471083257165456,0.3772431202222803,0.1423123717550418
DeepLearning_grid_2_AutoML_2_20250929_105731_model_93,0.9106867538819609,0.7344716551841645,0.445878981243173,0.4768367003492696,0.3763433676011461,0.1416343303373714
DeepLearning_grid_1_AutoML_2_20250929_105731_model_36,0.910661891520558,0.7334269299551377,0.4889872243629648,0.5,0.3812454066993974,0.1453480601293889
DeepLearning_grid_1_AutoML_2_20250929_105731_model_17,0.9106489575417008,0.7351657458138986,0.4498853967599496,0.4730779691025803,0.3788994180021562,0.1435647689623727
DeepLearning_grid_3_AutoML_2_20250929_105731_model_29,0.9106150159861324,0.7351099812848467,0.447914113110736,0.4698163580927518,0.3772175973631318,0.1422931157604138
DeepLearning_grid_3_AutoML_2_20250929_105731_model_195,0.9105825118191256,0.734246216603611,0.4473797673990407,0.4697153283734862,0.3772702882851422,0.1423328704227543
DeepLearning_grid_3_AutoML_2_20250929_105731_model_78,0.9105485130512898,0.7343662525924389,0.4448117936348982,0.4692962341087723,0.3762263138542703,0.1415462392363719
DeepLearning_grid_3_AutoML_2_20250929_105731_model_60,0.9105309825449508,0.7354533028897001,0.4458090776429085,0.4793600867075753,0.3759363035877228,0.1413281043552005
DeepLearning_grid_1_AutoML_2_20250929_105731_model_22,0.9105253069196138,0.7337657865561661,0.45650295028147,0.4775003451996569,0.3813968478944666,0.1454635555838349
DeepLearning_grid_2_AutoML_2_20250929_105731_model_22,0.9105216673890584,0.7349950098271907,0.4433630460544038,0.4869003403993973,0.3757673763180834,0.1412011211049761
DeepLearning_grid_3_AutoML_2_20250929_105731_model_25,0.9105091772752644,0.7342304840954883,0.4617477791745802,0.4731038876490224,0.385951294904069,0.1489584020381276
DeepLearning_grid_1_AutoML_2_20250929_105731_model_84,0.9104944237780744,0.7345479643341222,0.4538273365412017,0.4663762743513754,0.3810598927320258,0.1452066418489429
DeepLearning_grid_3_AutoML_2_20250929_105731_model_32,0.9104914669098026,0.7340666369487341,0.4780924820291169,0.4890861139301011,0.3928400854310457,0.1543233327214712
DeepLearning_grid_2_AutoML_2_20250929_105731_model_28,0.9104862916430476,0.7345493942560083,0.5132732668767166,0.5,0.3869156514760025,0.1497037213570994
DeepLearning_grid_2_AutoML_2_20250929_105731_model_25,0.91042077493014,0.7342119818545337,0.4458338305566129,0.4809461130691039,0.3765667502309463,0.1418025173794959
DeepLearning_grid_3_AutoML_2_20250929_105731_model_70,0.910382909470238,0.7335727316116076,0.4435558230075533,0.4748923985464326,0.3759315891146114,0.141324559694237
DeepLearning_grid_2_AutoML_2_20250929_105731_model_76,0.9103647620764572,0.7335796002473146,0.4475789325186841,0.4833469053115601,0.3783623876658545,0.1431580964002064
